ID,Group,Gender,Age,Education,Condition,MinAl,MinNonAl,CV,Lags,NTrials,RobustCV,QCV
03_34_PG,2,2,46,14,4,-5.01658889211167,-4.35597310757452,13.0493961978629,193.972856570513,156,0.0485436893203883,0.0248756218905473
03_35_GL,2,2,24,16,1,-4.07434059097582,-1.56581860272659,17.5111067466772,180.841619318182,154,0.224489795918367,0.122222222222222
03_35_GL,2,2,24,16,3,-3.03639100733161,-0.611503760227469,26.9715175061242,173.291973039216,153,0.3,0.165644171779141
03_35_GL,2,2,24,16,2,-4.34382232268721,-2.48563907741997,29.6358333427938,189.440524193548,155,0.648514851485149,0.344736842105263
03_35_GL,2,2,24,16,4,-4.41652875993891,-2.09414943189678,27.1267763324135,159.895003980892,157,0.384615384615385,0.194805194805195
03_36_GS,2,1,22,15,1,-8.15026778543065,-6.96736292179987,13.1375128850758,176.64639261745,149,0.15979381443299,0.0863509749303621
03_36_GS,2,1,22,15,3,-5.33037348844653,-4.63611647078465,14.3668288964369,159.835012335526,152,0.0843373493975904,0.0424242424242424
03_36_GS,2,1,22,15,2,-8.3884609340692,-8.28511346625342,1.01662519211164,180.085834703947,152,0.021505376344086,0.0108695652173913
03_36_GS,2,1,22,15,4,-7.38333623381263,-6.7354240744965,4.35866321966486,182.540090460526,152,0.0927835051546392,0.0486486486486487
03_37_KT,2,1,33,15,1,-2.06819177725422,-1.53114203417506,3.45595406343294,187.426017992424,132,0.0537634408602151,0.0261780104712042
03_37_KT,2,1,33,15,3,-1.08525453558262,-0.0445513139402974,25.2859984826104,180.134780534351,131,0.156626506024096,0.0726256983240224
03_37_KT,2,1,33,15,2,-1.36180761800387,-0.908484095112761,3.62921157082891,192.73933531746,126,0.0404040404040404,0.0206185567010309
03_37_KT,2,1,33,15,4,-1.91172473684833,-1.2661495676097,4.57050641410091,183.923855633803,142,0.0833333333333333,0.0434782608695652
03_38_TM,2,1,29,20,1,-4.65885204571273,-3.76139897252139,12.1436056757155,167.447024828767,146,0.108433734939759,0.0514285714285714
03_38_TM,2,1,29,20,3,-1.95699786797998,-1.0244974777965,40.1319955746663,174.957482993197,147,0.952898550724638,0.325898389095415
03_38_TM,2,1,29,20,2,-4.61566787717547,-3.44653373949232,11.5511068233928,170.39008989726,146,0.160919540229885,0.0786516853932584
03_38_TM,2,1,29,20,4,-3.70005698408575,-2.5643753835167,10.1737792885125,168.359375,140,0.101123595505618,0.0526315789473684
c051,2,1,43,18,1,-7.27028319151432,-6.85755961029568,5.28044376769429,184.765625,150,0.0412371134020619,0.0210526315789474
c051,2,1,43,18,3,-3.86084706765156,-2.88874963408946,9.40340513272224,153.721639554795,146,0.125,0.0641025641025641
c051,2,1,43,18,2,-6.62004203931594,-6.53568916051624,0.918135867848765,186.550564236111,144,0.0210526315789474,0.0104166666666667
c051,2,1,43,18,4,-6.52122402047741,-6.4094720685476,1.99931715176941,186.510917467949,156,0.0412371134020619,0.0210526315789474
c148,2,2,41,16,1,-4.08159260418275,-3.00585069076483,7.95305136868523,225.204366721854,151,0.173553719008264,0.092511013215859
c148,2,2,41,16,3,-2.92065959560547,-1.59018069064985,15.9613273340818,207.408854166667,150,0.219047619047619,0.109004739336493
c148,2,2,41,16,2,-4.91793071160106,-4.49020200413777,2.98182203164987,213.468309859155,142,0.0625,0.032258064516129
c148,2,2,41,16,4,-4.39434038924589,-3.32169473383599,6.77745260107767,228.91135620915,153,0.127272727272727,0.0598290598290598
c149,2,1,39,17,1,-6.68583043896631,-4.81680321182305,21.014614495341,202.225534539474,152,0.185185185185185,0.099009900990099
c149,2,1,39,17,3,-4.5892916043606,-2.84934076222649,19.7548118696141,198.739919354839,155,0.324074074074074,0.175879396984925
c149,2,1,39,17,2,-6.51907618639721,-5.72805727071102,7.50694237168992,214.001225490196,153,0.161214953271028,0.0795847750865052
c149,2,1,39,17,4,-6.08501331742292,-4.50046489366539,14.3203134642095,197.52431705298,151,0.166666666666667,0.0776699029126214
c150,2,2,33,9,1,-4.33434621378965,-4.17207681470432,2.40288763784979,214.615647810219,137,0,0
c150,2,2,33,9,3,-3.75892596558723,-3.66215433095044,2.15258457385963,162.291666666667,150,0.0487804878048781,0.0238095238095238
c150,2,2,33,9,2,-5.61597288439308,-5.32562049280548,3.76729045297318,199.558423913043,138,0,0
c150,2,2,33,9,4,-4.68581214942412,-4.46041427774451,2.86506124440644,215.448943661972,142,0.0181818181818182,0.00917431192660551
c151,2,2,37,16,1,-8.18986017995686,-3.14818207244385,15.1903004455456,192.657900528169,142,0.235294117647059,0.121212121212121
c151,2,2,37,16,3,-5.91041601974085,-1.90927463110481,16.3470457196371,137.702338129496,139,0.309859154929577,0.154929577464789
c151,2,2,37,16,2,-6.44221355758634,-3.14581667498088,16.9745011471274,173.631407374101,139,0.303921568627451,0.179190751445087
c151,2,2,37,16,4,-6.70943825662935,-2.66708944472686,19.4693177532656,152.230525362319,138,0.432432432432432,0.20253164556962
c152,2,2,30,14,1,-5.22220873182578,-4.14031045163672,23.946323026892,164.10182466443,149,0.271084337349398,0.141065830721003
c152,2,2,30,14,3,-2.85949089706833,-2.58362827799195,3.75462311286426,152.696572580645,155,0,0
c152,2,2,30,14,2,-4.57728094625238,-4.4906099706868,1.52471041073966,181.474401595745,141,0.0319148936170213,0.0162162162162162
c152,2,2,30,14,4,-4.90379245648383,-3.18289247269237,31.8110982748101,180.035316780822,146,0.597701149425287,0.288888888888889
c153,2,2,42,13,1,-3.81264423949041,-3.09986146461797,4.76855384116817,212.672183388158,152,0.0363636363636364,0.018018018018018
c153,2,2,42,13,3,-2.08686520631078,-0.381371853632089,32.0993955807624,168.261054421769,147,0.377777777777778,0.217948717948718
c153,2,2,42,13,2,-2.75852751908404,-2.28106109412255,3.39344381079357,194.221443965517,145,0.08,0.0404040404040404
c153,2,2,42,13,4,-2.99708038000832,-1.79737751423696,18.9552232023798,154.28419237013,154,0.470588235294118,0.192771084337349
c154,2,2,38,17,1,-8.64045591232743,-8.37604518286807,2.06987682848495,182.211947278912,147,0.0421052631578947,0.021505376344086
c154,2,2,38,17,3,-10.1862307540192,-9.37178414764605,7.99926016665743,148.745184075342,146,0.125,0.0588235294117647
c154,2,2,38,17,2,-12.4240136976434,-12.3361471897408,1.03507834037458,179.053368506494,154,0.021978021978022,0.0108695652173913
c154,2,2,38,17,4,-9.48886744408228,-8.65036928247842,8.0000053143188,180.249183006536,153,0.074468085106383,0.0382513661202186
c155,2,2,40,16,1,-5.02991340729179,-3.89758644474926,5.15659089124506,198.434842687075,147,0.0882352941176471,0.0447761194029851
c155,2,2,40,16,3,-3.75454621909532,-1.93323893378953,18.6436820558143,177.335778061224,147,0.19047619047619,0.0909090909090909
c155,2,2,40,16,2,-5.73405196183413,-3.54258097465489,9.06343763467972,189.351000816993,153,0.1,0.0520833333333333
c155,2,2,40,16,4,-5.48839006360296,-3.87551199807001,6.17806098357062,207.257121598639,147,0.138888888888889,0.0704225352112676
c156,2,1,48,12,1,-7.14870238544458,-4.60191111429448,11.3830914151912,193.26171875,140,0.144329896907216,0.0693069306930693
c156,2,1,48,12,3,-5.2804351552135,-3.83415860674447,11.7243059481297,136.573585304054,148,0.244274809160305,0.111111111111111
c156,2,1,48,12,2,-4.92156354607622,-2.86365374932444,10.1061852428499,152.036830357143,140,0.210526315789474,0.1
c156,2,1,48,12,4,-6.98761918911591,-4.05518794837828,15.8290635143023,194.583333333333,150,0.311926605504587,0.178947368421053
c158,2,2,27,11,1,-4.71898915465103,-4.24556749929113,3.35844348035092,185.736762152778,144,0.021505376344086,0.0106382978723404
c158,2,2,27,11,3,-4.55066000560022,-2.63106980478811,23.183458143085,160.31568877551,147,0.0246913580246914,0.0125
c158,2,2,27,11,2,-5.47513502603387,-4.2400193805216,16.8308930194037,175.542378597122,139,0.0106382978723404,0.0053475935828877
c158,2,2,27,11,4,-4.75658567173397,-3.14127190429423,27.5696979685462,188.340749172185,151,0.104166666666667,0.0537634408602151
c159,2,2,24,15,1,-6.30209842245984,-5.94407013167226,2.06581697187239,210.503472222222,144,0.0185185185185185,0.00934579439252336
c159,2,2,24,15,3,-4.69833714895386,-3.46884636334781,13.0931670188645,205.810546875,152,0.11214953271028,0.0576923076923077
c159,2,2,24,15,2,-6.53182560991212,-5.09763261404019,13.263403006505,230.019017269737,152,0.245283018867925,0.109243697478992
c159,2,2,24,15,4,-6.645977681759,-6.20486066333963,3.02329282326982,212.932180851064,141,0.0630630630630631,0.032258064516129
c160,2,2,32,16,1,-8.82725760738709,-7.9116144669485,3.50800523805317,190.379790145985,137,0.07,0.0362694300518135
c160,2,2,32,16,3,-7.51203443253314,-6.8096436970922,3.57795419160472,175.795935150376,133,0.0888888888888889,0.0444444444444444
c160,2,2,32,16,2,-9.99358473576519,-9.50864671771178,2.12583023843508,192.963088768116,138,0.0101010101010101,0.0050761421319797
c160,2,2,32,16,4,-8.96025533328346,-7.68296993528646,4.24176184077641,191.566581156716,134,0.0824742268041237,0.0404040404040404
c161,2,2,33,15,1,-4.41776175507988,-3.25378941404292,20.4248036658979,173.911830357143,140,0.365384615384615,0.223529411764706
c161,2,2,33,15,3,-5.32026707281065,-4.53916523936872,10.675638092246,188.975087412587,143,0.0321782178217822,0.0161892901618929
c161,2,2,33,15,2,-5.8383038341755,-4.84764076351644,12.1334441599718,194.279325181159,138,0.0776699029126214,0.0404040404040404
c161,2,2,33,15,4,-4.55763847149445,-3.30960797562899,20.5659549532982,197.237723214286,140,0.10952380952381,0.0567901234567901
c164,2,1,46,10,1,-6.3816492279318,-5.45528261244011,15.1230802119372,184.421564569536,151,0.212765957446809,0.105263157894737
c164,2,1,46,10,3,-6.096023397505,-5.38972646414381,5.38766485039787,153.671364379085,153,0.0759493670886076,0.0375
c164,2,1,46,10,2,-7.12928718940823,-6.54041019484179,6.77715950900546,177.682976973684,152,0.137931034482759,0.0652173913043478
c164,2,1,46,10,4,-6.43831771949589,-5.67107052156291,3.7435950928539,172.8515625,150,0.0659340659340659,0.0340909090909091
c168,2,1,33,15,1,-6.01102960221914,-5.30039164147944,8.8366110393187,229.225852272727,143,0.05,0.0256410256410256
c168,2,1,33,15,3,-4.69519438102389,-4.04853698907591,5.35189346221083,173.376282649254,134,0.0434782608695652,0.0222222222222222
c168,2,1,33,15,2,-5.59608931660081,-5.29474075216936,2.36077324387861,191.525829081633,147,0.05,0.0256410256410256
c168,2,1,33,15,4,-6.74455640136941,-5.7911692918519,14.2612856605389,240.048363095238,147,0.28,0.142857142857143
c169,2,2,46,15,1,-3.03389216974999,-2.35390046035337,16.0500958585138,207.164115646258,147,0.0833333333333333,0.04
c169,2,2,46,15,3,-1.90282305321,-1.31262824649879,5.58149013500858,181.102807971014,138,0.0652173913043478,0.0326086956521739
c169,2,2,46,15,2,-2.69851308524719,-2.42685636500762,2.68644305004668,205.657327586207,145,0.0560747663551402,0.0288461538461538
c169,2,2,46,15,4,-2.93972254443758,-2.10301881129469,15.5684728808095,222.295055650685,146,0.0769230769230769,0.04
c171,2,2,40,14,1,-6.26146227931552,-5.56850735198625,7.42671341970079,195.982975746269,134,0.0909090909090909,0.0452261306532663
c171,2,2,40,14,3,-3.90284324493849,-2.91834355160663,7.19924728275902,169.704861111111,135,0.162790697674419,0.0804597701149425
c171,2,2,40,14,2,-7.35052709646355,-6.96658425217676,3.17745549791423,192.303240740741,135,0.0416666666666667,0.0204081632653061
c171,2,2,40,14,4,-5.4184596631456,-5.22559078556294,1.65251255844726,189.034598214286,140,0.0204081632653061,0.0103092783505155
c173,2,1,31,17,1,-2.36439829550931,-1.03498612595841,17.9300622961281,201.759281015038,133,0.252717391304348,0.115527950310559
c173,2,1,31,17,3,-2.09528396939806,-1.45697073771494,10.0683773842794,163.155691964286,140,0.0714285714285714,0.036144578313253
c173,2,1,31,17,2,-2.60848893736792,-1.77657212702887,22.9043306635004,214.84375,135,0.574175824175824,0.223052294557097
c173,2,1,31,17,4,-3.01485870461925,-1.59588864089756,18.1520974775299,202.906366604478,134,0.425742574257426,0.2018779342723
c175,2,2,35,9,1,-6.09777111449583,-5.23663006325957,7.29111629456422,224.474158653846,130,0.0454545454545455,0.0222222222222222
c175,2,2,35,9,3,-5.19345454656202,-3.67695426244919,11.3275480355875,170.037738347458,118,0.215909090909091,0.108571428571429
c175,2,2,35,9,2,-6.04115207905633,-5.08824097780334,19.880669987159,217.821465163934,122,0.144230769230769,0.0731707317073171
c175,2,2,35,9,4,-6.28066139533877,-4.62808953818229,10.3289347090617,210.059350775194,129,0.189189189189189,0.100478468899522
c179,2,2,37,11,1,-2.49180857808203,-2.10194732624972,5.47075707008392,204.971104452055,146,0.0588235294117647,0.0288461538461538
c179,2,2,37,11,3,-2.11459376286371,-0.838509576696647,18.3044028604368,141.477034395973,149,0.36,0.186206896551724
c179,2,2,37,11,2,-3.14614914742663,-2.1831142953016,27.296307272793,190.5078125,150,0.154639175257732,0.0810810810810811
c179,2,2,37,11,4,-3.16085202157763,-2.27759743870252,11.8129127204973,196.241918103448,145,0.102040816326531,0.0485436893203883
c180,2,2,39,11,1,-5.31322914846823,-4.64577418958281,3.8633968180235,209.558823529412,153,0.0857142857142857,0.0418604651162791
c180,2,2,39,11,3,-3.59182999223135,-2.47820380550708,19.3028001217318,150.90800910596,151,0.2375,0.12751677852349
c180,2,2,39,11,2,-7.0795466281465,-6.004131436551,7.06371341192928,191.747063758389,149,0.11340206185567,0.0558375634517767
c180,2,2,39,11,4,-5.0617816867633,-4.27362121476563,5.92339595927794,202.003528225806,155,0.122641509433962,0.0640394088669951
c181,2,2,40,16,1,-3.3487160857921,-2.21708203037111,12.2884858299479,157.281580105634,142,0.25,0.123456790123457
c181,2,2,40,16,3,-3.58843667250711,-2.56707441588064,19.9786697485617,145.321116727941,136,0.150684931506849,0.0769230769230769
c181,2,2,40,16,2,-3.06154298539613,-2.03057818617452,10.8938631857985,151.288777372263,137,0.174342105263158,0.0856219709208401
c181,2,2,40,16,4,-3.48650952589191,-2.40013779903405,10.8137107592557,148.524953358209,134,0.0886075949367089,0.0463576158940397
c184,2,2,32,15,1,-4.02756463132617,-2.88332832931985,3.22757700171043,224.372209821429,140,0.0565217391304348,0.0280777537796976
c184,2,2,32,15,3,-3.94891211918403,-2.29079950793155,17.0313381321843,163.351096854305,151,0.243827160493827,0.120243531202435
c184,2,2,32,15,2,-4.68191221293949,-3.16441550780085,6.47406676787828,209.84375,150,0.0849056603773585,0.042654028436019
c184,2,2,32,15,4,-5.14005724650341,-3.59534558923994,6.48526670782493,220.198675496689,151,0.0683760683760684,0.0353982300884956
c188,2,1,44,15,1,-9.28440014424325,-8.43886786459328,3.07014314622241,204.064477848101,158,0.0769230769230769,0.0380952380952381
c188,2,1,44,15,3,-11.4894150073395,-10.2753158805338,4.95891890403874,136.645047169811,159,0.0694444444444444,0.0359712230215827
c188,2,1,44,15,2,-13.4218604322161,-12.0487470585627,3.9429290109487,167.931429140127,157,0.0813953488372093,0.0404624277456647
c188,2,1,44,15,4,-10.864018902469,-9.29604707092857,12.7667056007994,190.423467356688,157,0.163461538461538,0.0871794871794872
c189,2,2,35,13,1,-7.26966396165985,-4.69858914678202,19.4494706062095,233.955536912752,149,0.152542372881356,0.0714285714285714
c189,2,2,35,13,3,-4.51433703353748,-1.51130074275156,31.3084885749305,171.316964285714,140,0.589041095890411,0.260606060606061
c189,2,2,35,13,2,-5.12979823540943,-2.11558607943865,13.1527494495235,143.729304635762,151,0.302631578947368,0.156462585034014
c189,2,2,35,13,4,-5.08580071261709,-4.10165938372571,4.10703432732487,243.665540540541,148,0.048,0.0241935483870968
c190,2,1,49,13,1,-5.68820313344808,-4.61291414695781,5.19350022086301,205.754206730769,130,0.0943396226415094,0.0476190476190476
c190,2,1,49,13,3,-5.73186936203403,-4.62011045866345,11.0962900855518,159.458705357143,126,0.160493827160494,0.0787878787878788
c190,2,1,49,13,2,-6.97545785213646,-6.48467248486065,4.3140099393118,189.0625,120,0.074468085106383,0.0358974358974359
c190,2,1,49,13,4,-5.47707118512891,-4.38894773432187,5.85201434985991,201.591435185185,135,0.130952380952381,0.0674846625766871
c192,2,2,24,17,1,-4.35542614243044,-2.91778228247815,13.5306111631179,210.273171768707,147,0.141592920353982,0.0727272727272727
c192,2,2,24,17,3,-1.80198009959254,0.123623567988354,22.0192404186907,225.579108391608,143,0.447368421052632,0.217021276595745
c192,2,2,24,17,2,-3.02200571255782,-2.53020765292463,3.85646918419068,192.424075704225,142,0.0721649484536082,0.0355329949238579
c192,2,2,24,17,4,-4.06071005330524,-3.203436036986,17.6926870356166,236.134105960265,151,0.295652173913043,0.1328125
c193,2,1,30,12,1,-11.3034739511422,-6.36091388930286,20.6275594497635,153.176901223776,143,0.217948717948718,0.115646258503401
c193,2,1,30,12,3,-10.4078505912075,-6.71512018604014,18.7047746208088,137.814083614865,148,0.185714285714286,0.0935251798561151
c193,2,1,30,12,2,-13.3847551061994,-8.46111970862023,16.4095343215261,162.893476277372,137,0.211111111111111,0.118012422360248
c193,2,1,30,12,4,-10.3861683016082,-4.4623589198997,22.8985232083263,147.639142335766,137,0.296296296296296,0.171428571428571
c194,2,1,34,13,1,-9.12548253262941,-8.41905340851278,4.62027347061748,187.681084437086,151,0.102040816326531,0.0520833333333333
c194,2,1,34,13,3,-7.7959077060643,-7.19596589012138,21.0313843807292,168.170797413793,145,0.0120481927710843,0.00606060606060606
c194,2,1,34,13,2,-11.8724957263682,-11.3863423964053,3.1220007047278,186.870805369128,149,0.0721649484536082,0.0366492146596859
c194,2,1,34,13,4,-9.05798454203065,-7.80246095891637,16.8587646891464,199.205900493421,152,0.0255102040816327,0.012853470437018
c195,2,1,28,20,1,-6.3926339745342,-5.64756687180235,2.57686683133872,200.309806034483,145,0.0384615384615385,0.0196078431372549
c195,2,1,28,20,3,-5.70282457207616,-4.42074608435999,6.44418893836331,147.76400862069,145,0.113924050632911,0.0596026490066225
c195,2,1,28,20,2,-7.76847909277984,-7.64415789838861,1.09002438363334,179.593211206897,145,0.021978021978022,0.0108695652173913
c195,2,1,28,20,4,-6.57768362618807,-5.7148387691239,4.75790510072269,196.505348154362,149,0.0490196078431373,0.0248756218905473
c197,2,2,36,15,1,-7.34340579218172,-2.92159436825036,16.4993312469328,161.631058673469,147,0.392857142857143,0.202453987730061
c197,2,2,36,15,3,-7.13870226955618,-2.68058607191692,14.5863428651081,154.256465517241,145,0.367088607594937,0.187096774193548
c197,2,2,36,15,2,-7.17840175190905,-2.79145948721761,11.9448041181411,186.953125,150,0.17,0.0899470899470899
c197,2,2,36,15,4,-6.54442770187693,-4.46282646487303,7.10341053241877,187.602796052632,152,0.155555555555556,0.0721649484536082
c199,2,2,41,14,1,-4.20869650140449,-3.85499342456267,3.24181472813935,198.759962248322,149,0.0594059405940594,0.0297029702970297
c199,2,2,41,14,3,-2.85843590539394,-2.54182610433691,3.76300998391102,139.881552419355,155,0.0684931506849315,0.034965034965035
c199,2,2,41,14,2,-5.61804102963826,-5.36450047891384,6.16561336977457,177.446414262821,156,0.136842105263158,0.0734463276836158
c199,2,2,41,14,4,-4.78221527945139,-4.52782256889701,2.71065830869437,196.847098214286,154,0.0693069306930693,0.0348258706467662
c200,2,2,40,15,1,-3.56387741900465,-3.43380550463946,1.82233170978269,194.968639964789,142,0.02,0.0101010101010101
c200,2,2,40,15,3,-2.62416593527163,-2.0876949179877,7.15560299028759,167.34375,150,0.107142857142857,0.0520231213872832
c200,2,2,40,15,2,-4.59562497996979,-4.25065551384971,2.72686120414884,192.730629280822,146,0.0204081632653061,0.0102040816326531
c200,2,2,40,15,4,-3.09586355181713,-2.87991515219343,2.28825622748095,195.286458333333,150,0.0392156862745098,0.02
c201,2,1,30,12,1,-7.69661026982497,-6.95019264505315,10.3134335209475,201.425333969466,131,0.0194174757281553,0.00961538461538462
c201,2,1,30,12,3,-4.84123576996521,-2.56817675794578,19.7153824065092,172.435198643411,129,0.166666666666667,0.0898550724637681
c201,2,1,30,12,2,-7.11895220070654,-5.48763151241422,18.1912332669547,181.464403195489,133,0,0
c201,2,1,30,12,4,-7.10392615625545,-6.74934327611465,1.8809869008372,194.010416666667,132,0.0408163265306122,0.02
c202,2,1,47,21,1,-6.02769126827013,-4.60607957868109,18.9559719086378,211.01956407563,119,0.101851851851852,0.0497737556561086
c202,2,1,47,21,3,-3.91507880106433,-2.16733810434465,20.5376599958931,163.504464285714,126,0.152941176470588,0.0817610062893082
c202,2,1,47,21,2,-5.1177652521249,-4.59735718416827,4.14499318863315,197.097778320313,128,0.0148514851485149,0.00740740740740741
c202,2,1,47,21,4,-5.31967300671817,-4.2069300270645,16.4603906867715,226.088579963235,136,0.211009174311927,0.105022831050228
c203,2,1,28,13,1,-8.83786970263325,-7.62748703080799,6.40897215379827,212.214543269231,130,0.142857142857143,0.0684931506849315
c203,2,1,28,13,3,-8.03682235351799,-6.5907612262212,15.6580134637353,175.628662109375,128,0.244186046511628,0.12
c203,2,1,28,13,2,-13.8079478889066,-12.6437822401564,6.79225494373737,199.380286654135,133,0.0404040404040404,0.02
c203,2,1,28,13,4,-10.5253702587177,-9.32617771433634,8.29198743205499,213.295717592593,135,0.188118811881188,0.085972850678733
c204,2,1,30,19,1,-8.87593828860717,-5.60938659321142,12.5953922388663,196.925307765152,132,0.0825242718446602,0.0405727923627685
c204,2,1,30,19,3,-4.05560710564785,0.804438387062342,37.3322134634895,221.758097627737,137,0.594594594594595,0.419047619047619
c204,2,1,30,19,2,-5.40049033001561,-3.4552606703993,3.26568916081902,188.865821678322,143,0.0729166666666667,0.0362694300518135
c204,2,1,30,19,4,-7.14228873825756,-4.32572947217616,4.28065690790722,191.053602430556,144,0.0927835051546392,0.0461538461538462
c205,2,1,31,17,1,-7.3034298009977,-7.20403826680823,1.34459899861337,178.981050531915,141,0,0
c205,2,1,31,17,3,-5.0296955247532,-4.52857022128029,3.80160455669737,162.176262842466,146,0.0823529411764706,0.0429447852760736
c205,2,1,31,17,2,-8.87097209107223,-8.79019835524158,0.938632854941738,178.743708053691,149,0,0
c205,2,1,31,17,4,-8.1354438536581,-7.39528691879649,6.08690702172586,193.671875,150,0.125,0.06
c206,2,1,52,15,1,-6.42317128940128,-4.66060533249939,23.8165456547294,212.06480704698,149,0.409836065573771,0.247524752475248
c206,2,1,52,15,3,-5.93717718714164,-5.73920739000444,1.7073863057355,155.924479166667,150,0.025,0.0125
c206,2,1,52,15,2,-6.84149633712256,-6.52869556293931,2.87706838732605,207.686661073825,149,0.0666666666666667,0.0328638497652582
c206,2,1,52,15,4,-6.05993458799555,-5.26119977787946,5.10187709642802,248.554180194805,154,0.0687022900763359,0.0350194552529183
c207,2,2,24,16,1,-5.58237926913223,-5.55725759052029,0.481982763575452,184.975552721088,147,0.0105263157894737,0.00529100529100529
c207,2,2,24,16,3,-3.59386113604643,-3.51301807948545,3.28442807259656,129.250919117647,136,0.0454545454545455,0.0225563909774436
c207,2,2,24,16,2,-6.73598877237341,-6.23118604510204,14.7290177146421,181.908176369863,146,0.0217391304347826,0.010989010989011
c207,2,2,24,16,4,-5.70711697038981,-5.29147432274616,12.9367797005082,185.894691780822,146,0.0106382978723404,0.0053475935828877
c208,2,2,51,18,1,-6.37553920160517,-5.87341217614665,5.46133253779851,205.848745748299,147,0.00721153846153846,0.00359281437125748
c208,2,2,51,18,3,-1.62245968838976,-1.43892114187331,3.18489787538809,180.320202464789,142,0.0752688172043011,0.0378378378378378
c208,2,2,51,18,2,-5.02131006012916,-4.72757475317339,4.20802923111122,193.201013513514,148,0.0103092783505155,0.00512820512820513
c208,2,2,51,18,4,-5.53493082476584,-5.14874498627208,2.89360624022092,208.466198979592,147,0.0467289719626168,0.0232558139534884
c210,2,1,25,15,1,-4.75520534440201,-3.6694512511992,16.8592862144059,181.273594798658,149,0.122340425531915,0.0633608815426997
c210,2,1,25,15,3,-2.7938764511498,-0.962649780984332,22.2085236940195,180.192389455782,147,0.162790697674419,0.0795454545454545
c210,2,1,25,15,2,-4.81783211615341,-4.46278305488521,2.62212728810682,183.673469387755,147,0.0543478260869565,0.0264550264550265
c210,2,1,25,15,4,-4.47246390641325,-3.91161008336855,4.82922734236687,191.067708333333,150,0.0980392156862745,0.0515463917525773
c211,2,2,34,18,1,-4.4639245132099,-2.02939330334988,7.85196627043068,204.270833333333,150,0.161904761904762,0.0813397129186603
c211,2,2,34,18,3,-2.7509644248024,-0.357429890503716,18.4396717176622,149.658203125,152,0.258823529411765,0.148648648648649
c211,2,2,34,18,2,-4.72177916632204,-3.4688999632376,6.71638091223845,200.815561655405,148,0.117647058823529,0.0588235294117647
c211,2,2,34,18,4,-4.26128250792659,-2.10984111318803,21.068208959869,209.439212328767,146,0,0
c212,2,1,37,21,1,-9.54634518341268,-8.83280377109591,5.55875886611976,193.345424107143,140,0.0808080808080808,0.0404040404040404
c212,2,1,37,21,3,-5.47504180465672,-4.51495008483982,8.97329360616711,167.400820035461,141,0.107142857142857,0.0526315789473684
c212,2,1,37,21,2,-9.56743622711537,-9.52629893207,0.439299087176047,187.055495689655,145,0,0
c212,2,1,37,21,4,-8.67025016856783,-8.32830062453265,2.50512131699677,193.089978448276,145,0.06,0.0306122448979592
c214,2,2,29,9,1,-9.16288171768651,-8.90185997594428,1.51067452143162,190.997456395349,129,0.0303030303030303,0.0153846153846154
c214,2,2,29,9,3,-6.81800664487752,-6.31244070620012,15.424048762624,178.935066598361,122,0.021978021978022,0.0111111111111111
c214,2,2,29,9,2,-11.8047988300004,-11.4465922938795,1.74117426178315,189.332932692308,130,0.0412371134020619,0.0206185567010309
c214,2,2,29,9,4,-9.23330926052025,-8.57947381495456,15.6530090441589,199.556508458647,133,0.0306122448979592,0.0153846153846154
c215,2,1,47,18,1,-5.64541401300685,-3.51494031330827,9.01646060080416,232.061106687898,157,0.140495867768595,0.0723404255319149
c215,2,1,47,18,3,-3.78514766390882,-1.47889090491441,29.6468005221574,197.099673202614,153,0.521008403361345,0.329787234042553
c215,2,1,47,18,2,-4.2238147979626,-2.6774071043358,9.23630516943209,198.051948051948,154,0.161904761904762,0.083743842364532
c215,2,1,47,18,4,-5.66896711103441,-3.36725689288043,16.6554235624128,228.645833333333,150,0.183333333333333,0.0916666666666667
c216,2,1,32,19,1,-5.34747949767064,-3.98632938570828,17.7600183155322,215.031035958904,146,0.224299065420561,0.11214953271028
c216,2,1,32,19,3,-4.84384289918629,-3.72344999607015,14.993002478271,177.083333333333,150,0.0736842105263158,0.0382513661202186
c216,2,1,32,19,2,-5.80338305220359,-5.05014836486466,4.07140457638253,198.057801573427,143,0.0594059405940594,0.0297029702970297
c216,2,1,32,19,4,-5.60081075636967,-4.24233744764585,21.2703049107971,219.077797202797,143,0.475247524752475,0.216216216216216
c217,2,1,32,17,1,-7.75647865908866,-6.59493153161948,4.58446700630893,176.449424342105,152,0.113636363636364,0.0549450549450549
c217,2,1,32,17,3,-7.29898220054602,-4.4103988061782,23.551792202354,160.811491935484,155,0.21875,0.110410094637224
c217,2,1,32,17,2,-10.6779806186218,-9.50130954879161,8.37648863815522,175.23233251634,153,0.0444444444444444,0.0217391304347826
c217,2,1,32,17,4,-8.21954578329078,-5.81821092126954,18.2843031546807,174.964256535948,153,0.129032258064516,0.0681818181818182
c218,2,2,40,14,1,-4.86663450396096,-3.83518098710009,8.92900719959235,190.768229166667,150,0.07,0.0358974358974359
c218,2,2,40,14,3,-4.23027982318548,-3.60280101391594,5.17692933759765,168.534128289474,152,0.0595238095238095,0.0292397660818713
c218,2,2,40,14,2,-6.26030492922732,-5.77901484081262,5.59275624664158,187.836299668874,151,0.0416666666666667,0.0204081632653061
c218,2,2,40,14,4,-4.07624532108612,-3.33228208431674,6.57458928850472,178.114149305556,144,0.1,0.0526315789473684
